order_id,customer_id,order_dt,payment_method
16493,7601333,"01.12.2020",offline
16417,7000636,19.03.2021,offline
16340,6118259,"21.02.2020",offline
16299,2437302,"21.09.2020",offline
16290,1436524,"03.11.2020",online
16275,5511796,14.06.2021,online
16237,4948747,28.09.2021,online
16179,1388281,12.07.2021,offline
16146,9841596,25.02.2022,online
16082,4748490,"08.08.2022",online
16081,4147721,15.11.2022,offline
16053,7174299,"06.05.2021",offline
16018,7431085,24.04.2023,offline
16001,5875923,21.06.2021,online
15891,5908034,"12.07.2020",online
15843,8291592,"04.07.2021",offline
15834,1089729,12.07.2022,offline
15789,687924,23.11.2022,offline
15733,4090948,"13.07.2020",offline
15660,3656857,"06.04.2023",online
15651,1220217,17.08.2021,online
15639,4161982,24.04.2022,online
15619,2073967,20.04.2023,online
15556,1587527,"06.09.2021",online
15515,7013402,20.09.2022,online
15470,380443,22.11.2021,online
15436,9629081,"09.09.2020",offline
15395,1436524,"31.05.2020",offline
15360,1678715,23.03.2023,offline
15291,4713578,"02.12.2020",online
15258,327660,13.06.2021,online
15232,581451,"24.05.2020",offline
15224,2130937,15.02.2022,online
15214,1587527,17.10.2022,online
15192,4147806,13.12.2022,online
15079,8686227,27.08.2022,online
14996,4494818,"15.11.2020",online
14961,4773017,24.11.2022,offline
14950,3197234,21.03.2021,offline
14915,6075539,"06.05.2022",online
14899,3210571,10.04.2023,online
14837,3318448,"21.11.2020",online
14814,1432858,"12.07.2020",online
14779,1644687,"13.01.2020",online
14626,2903945,12.12.2021,online
14624,7397121,27.06.2022,offline
14623,3287460,17.10.2022,offline
14589,6173911,"22.09.2020",online
14516,2227895,30.09.2021,offline
14489,8042250,"09.01.2021",online
14476,8596601,"28.01.2020",offline
14470,7796294,22.04.2022,offline
14452,5937818,21.11.2022,offline
14422,5025416,21.04.2022,online
14392,5132474,"05.02.2021",online
14385,2733795,11.02.2021,online
14277,3896308,28.05.2022,online
14230,5635923,"04.09.2020",online
14194,712982,"03.03.2020",offline
14178,7147379,21.01.2022,offline
14168,7382995,13.05.2022,online
14151,8701726,11.06.2022,online
14150,6286907,"17.09.2020",online
14041,4808420,"04.06.2022",online
14036,5031080,23.11.2022,offline
13935,4494818,24.11.2021,offline
13930,400916,"04.02.2020",online
13877,7352391,"07.04.2022",offline
13832,4037291,24.03.2022,online
13806,3669675,18.06.2021,offline
13802,5603214,"04.12.2022",offline
13799,6139190,16.01.2023,online
13780,3197234,"01.11.2022",offline
13769,3603634,25.02.2021,online
13747,8852823,"10.06.2020",offline
13708,7130090,23.02.2023,online
13666,5132474,27.01.2022,online
13630,5603214,"21.08.2020",online
13599,5348771,22.03.2023,offline
13580,5327818,25.04.2021,offline
13459,8376874,"01.04.2020",online
13457,4909710,"19.04.2020",online
13424,6080668,"02.08.2020",offline
13408,8857342,17.10.2022,offline
13329,2794874,17.10.2021,offline
13310,2654849,"10.10.2020",online
13300,2839353,18.11.2021,online
13271,7571024,23.10.2022,offline
13269,4090948,21.09.2021,offline
13155,5327818,"23.03.2020",online
13134,4631776,18.06.2021,online
13119,9963365,"17.09.2020",offline
13042,6071307,"03.08.2020",offline
13029,7486474,14.11.2022,online
13006,1105318,"04.04.2023",offline
12850,161844,"01.10.2020",offline
12820,7751030,"10.09.2020",online
12816,8112662,14.05.2022,online
12783,4374148,26.08.2022,online
12687,5533413,"13.02.2020",online
12666,3210571,"29.12.2020",online
12662,4641043,25.04.2022,offline
12635,9450891,"05.09.2020",offline
12574,4037291,29.03.2022,offline
12568,9767097,21.05.2021,online
12453,9020769,"20.06.2020",offline
12404,7830975,13.04.2022,offline
12335,2863917,"27.01.2020",offline
12295,4061505,14.03.2022,online
12243,9058381,25.06.2022,offline
12229,4438991,28.12.2021,offline
12189,4296424,"22.12.2020",online
12183,398880,"03.09.2021",offline
12171,6118259,"19.02.2020",online
12162,7381334,"25.05.2020",online
12117,4951223,"04.01.2021",offline
12113,950760,"30.10.2020",offline
12106,4536632,"19.05.2020",offline
12104,1432858,"18.11.2020",online
12099,8647292,"14.04.2020",offline
12073,1072587,17.10.2021,offline
12055,1698098,30.09.2022,online
12053,6729940,15.07.2021,online
12050,553536,24.01.2023,offline
12027,2365208,21.03.2023,offline
12021,6239636,20.12.2022,online
12011,3896175,10.03.2023,online
12004,6680512,27.07.2022,offline
11888,2102900,"06.02.2021",online
11782,6319082,11.03.2021,offline
11779,5355222,"08.05.2020",online
11561,2456567,"07.08.2022",online
11503,5287635,"11.02.2020",online
11422,3581230,"15.12.2020",offline
11419,5070558,"05.04.2021",online
11383,9168167,11.10.2022,offline
11354,818921,"01.12.2021",online
11311,1788676,"03.02.2022",online
11283,404164,"08.03.2022",offline
11266,4104376,"04.07.2022",online
11215,400916,"16.05.2020",offline
11207,6350976,"05.11.2020",offline
11199,3581230,"08.07.2020",online
11176,5678004,29.05.2022,offline
11016,5327818,"30.04.2020",offline
10894,9156396,14.05.2022,online
10860,5955589,14.11.2022,offline
10801,1291926,20.11.2022,offline
10786,1388281,20.04.2023,online
10751,4147721,17.02.2022,online
10736,4374148,"05.12.2020",offline
10723,948334,"17.11.2020",offline
10703,3344608,"08.01.2020",offline
10679,4713578,"05.08.2022",online
10663,7637780,12.06.2021,online
10646,4812043,"09.09.2020",online
10642,6177237,16.04.2021,offline
10617,2522296,"16.12.2020",online
10558,1388281,"11.09.2020",online
10537,400916,11.03.2021,online
10531,8591362,26.08.2022,offline
10506,7528079,"03.04.2023",offline
10503,6739793,"06.03.2023",offline
10495,327660,17.06.2021,online
10486,972383,12.10.2022,online
10421,7796294,"07.07.2020",online
10389,9863167,20.05.2022,offline
10382,3320816,"08.07.2021",offline
10368,1125538,24.05.2021,online
10366,9530444,"05.11.2020",online
10260,5533413,"09.12.2020",offline
10207,1788676,11.03.2023,offline
10149,6615705,"08.10.2020",online
10144,9266330,16.06.2022,offline
10046,2733795,17.03.2021,online
10030,2363205,10.02.2021,online
10014,6922838,22.04.2023,offline
10002,9978715,"09.03.2020",offline
9976,9517861,23.02.2022,offline
9948,113347,21.10.2022,offline
9940,207098,"14.04.2020",offline
9921,948334,25.05.2021,offline
9881,7108795,18.06.2021,online
9874,8686227,"06.06.2020",online
9863,2516946,24.03.2022,offline
9787,4645602,"26.09.2020",offline
9710,7431664,26.09.2021,online
9703,1947571,15.09.2022,online
9672,5955822,11.09.2021,online
9661,4966258,23.07.2022,offline
9633,7130090,"18.07.2020",online
9627,1746162,18.04.2021,offline
9577,2551848,"02.04.2022",offline
9575,6397165,"12.04.2020",offline
9558,8596601,"02.06.2020",online
9529,2363205,16.04.2023,online
9489,9156814,10.02.2022,online
9488,9599952,16.11.2021,offline
9486,1082513,25.01.2023,online
9453,7108795,"26.12.2020",offline
9407,7862603,12.11.2022,offline
9379,9481903,"02.02.2021",offline
9239,1484345,"06.03.2023",online
9232,6145504,"01.03.2023",online
9180,207098,"02.06.2022",online
9149,7253873,29.03.2022,offline
9138,3439255,14.03.2021,online
9125,6615705,25.02.2022,offline
9114,4244509,"15.12.2020",online
9081,6371316,29.01.2021,offline
9072,2962652,"09.11.2021",online
8979,5132474,"05.11.2021",online
8924,2740696,"06.07.2020",online
8917,4536632,"03.08.2022",online
8894,4564013,"04.10.2020",online
8819,1034078,19.07.2022,offline
8767,1220217,27.02.2023,offline
8764,455715,"03.10.2020",offline
8728,2996899,21.03.2021,online
8696,8264228,21.06.2021,offline
8686,4966258,"07.10.2022",online
8645,4964488,20.09.2021,online
8609,1436524,28.03.2023,offline
8563,8064579,"01.03.2023",online
8510,7776169,10.11.2021,online
8509,2033294,"06.12.2022",online
8504,9841596,"07.11.2021",offline
8488,983084,17.02.2021,online
8441,1825752,"01.09.2021",online
8436,7751030,"18.12.2020",online
8407,4161982,26.09.2021,online
8261,6080668,"02.02.2022",offline
8243,3318448,21.03.2022,online
8189,4947863,17.10.2021,online
8105,1825752,"07.04.2023",online
8063,3730827,"08.02.2022",offline
7974,6922838,"13.03.2020",online
7971,6922838,"04.02.2020",offline
7968,3656857,"01.02.2020",online
7967,712982,13.08.2021,online
7953,2769270,16.01.2021,offline
7949,2733795,14.12.2022,offline
7902,5980316,16.04.2021,offline
7851,4812339,16.09.2022,online
7833,1125538,"27.08.2020",online
7832,4963142,27.04.2022,online
7786,7253873,30.05.2021,online
7778,9963365,"03.12.2021",offline
7695,5430901,"20.03.2020",online
7631,687924,10.09.2021,online
7624,2039915,"03.07.2020",online
7619,7571024,"29.12.2020",offline
7558,9022356,27.02.2023,online
7513,2466608,"23.05.2020",online
7506,4348302,"14.03.2020",offline
7480,1947571,19.07.2022,online
7412,400916,13.08.2021,offline
7326,3258133,24.12.2021,offline
7311,9851599,17.02.2021,offline
7218,8788924,"12.01.2020",online
7200,5937818,14.03.2023,online
7179,581451,31.03.2022,online
7099,8131696,"22.07.2020",online
7078,7728365,"13.04.2020",offline
7073,9279399,26.12.2021,offline
7061,2903945,"08.12.2020",online
7020,7108795,12.06.2022,online
7017,5327818,14.04.2023,offline
7016,2911210,"01.11.2020",online
7009,8064579,24.03.2021,offline
6957,8852823,29.08.2021,offline
6941,8701726,27.12.2022,offline
6934,5678004,"08.10.2020",offline
6913,9058381,12.11.2022,online
6912,1072587,25.03.2023,offline
6885,3232209,10.02.2023,offline
6849,8294970,"02.07.2020",offline
6837,8912688,23.05.2022,offline
6795,687924,"10.05.2020",offline
6776,1678715,"21.04.2020",online
6738,4617094,20.12.2021,online
6716,7130090,"24.09.2020",offline
6715,3112132,30.12.2021,online
6666,8545580,31.08.2021,offline
6643,2565819,15.12.2021,offline
6640,4104890,"02.02.2020",online
6600,9859117,17.07.2022,online
6587,4036724,"06.12.2021",online
6516,5755341,23.06.2022,offline
6510,6680512,"14.07.2020",offline
6454,4147721,"11.05.2020",offline
6451,5755341,"21.08.2020",offline
6375,5875923,"03.04.2020",online
6322,7299432,17.11.2021,offline
6312,4494818,31.10.2022,online
6290,4617094,18.03.2021,online
6288,9420024,17.06.2021,online
6276,5755341,"23.07.2020",offline
6268,3344608,"10.03.2020",offline
6214,6811586,11.04.2022,online
6196,1908237,"10.07.2020",offline
6179,3187735,19.04.2021,online
6169,8513493,27.02.2021,offline
6148,2067146,"11.04.2020",offline
6108,9586314,"06.10.2020",online
6079,4438991,"05.11.2020",online
6039,5635923,"21.07.2020",online
6034,6173911,12.01.2023,offline
6020,7601333,21.06.2022,online
6003,3892795,13.04.2023,online
5993,7864358,15.04.2023,offline
5941,209740,24.11.2022,offline
5877,8552253,"08.10.2022",offline
5868,6408200,"08.08.2021",offline
5811,8793286,21.05.2021,offline
5787,2546847,"19.06.2020",offline
5728,8513493,"29.11.2020",online
5719,8211030,19.09.2022,online
5710,3187128,25.05.2021,online
5673,2181414,"06.02.2022",online
5665,8190145,"26.06.2020",online
5614,3340564,"04.02.2022",online
5591,517697,22.02.2023,offline
5561,6358354,"09.11.2020",online
5490,8979408,10.05.2022,online
5486,2546847,"02.04.2023",offline
5454,7664568,"06.09.2020",online
5427,2239595,10.02.2021,offline
5424,2122115,22.09.2021,online
5386,6888217,"01.09.2022",offline
5366,8211030,"13.07.2020",offline
5351,2437302,"14.09.2020",offline
5337,4687080,"02.06.2021",online
5286,8852823,12.10.2021,offline
5273,7830975,24.06.2022,offline
5251,3316103,"28.12.2020",online
5207,1916207,"08.08.2022",offline
5191,7796294,"05.03.2023",offline
5178,3488569,"03.05.2020",online
5150,2498535,"08.12.2020",offline
5148,4773017,"29.07.2020",online
5139,7352391,28.06.2022,online
5128,2140545,15.12.2022,offline
5119,1860821,"06.12.2022",online
5058,8190145,28.01.2023,online
5027,3656851,"01.01.2023",online
4945,9020769,"06.06.2021",online
4916,91618,"04.09.2022",online
4908,4200162,"18.09.2020",offline
4903,6371316,23.01.2023,offline
4875,9279399,"06.04.2022",online
4853,9622792,11.03.2023,offline
4833,3210571,"28.12.2020",offline
4798,2794874,11.01.2021,offline
4770,7796294,19.06.2021,offline
4703,7601333,"01.01.2022",online
4687,8647292,27.04.2022,offline
4639,2471692,21.07.2021,offline
4626,2654849,"07.07.2021",offline
4511,4161982,"20.03.2020",offline
4505,712982,"06.11.2022",offline
4365,5287635,10.04.2023,offline
4209,6139190,25.01.2022,online
4170,4104376,10.10.2021,offline
4166,4494818,13.12.2022,offline
4149,6408200,"03.01.2023",online
4145,5070558,20.09.2021,online
4131,9622792,23.01.2022,offline
4035,8793286,14.01.2021,offline
4003,3508936,27.09.2021,offline
3984,9622792,"03.04.2023",offline
3983,7522060,"12.12.2020",offline
3906,517697,26.02.2021,online
3872,5348771,"09.04.2023",offline
3852,3344608,28.03.2021,online
3839,4834931,17.04.2021,online
3836,4773017,19.04.2023,offline
3693,8979408,"02.01.2021",online
3616,8765352,"06.11.2020",offline
3603,4659372,"07.06.2022",online
3559,288916,21.11.2022,online
3512,3847672,"04.03.2023",online
3493,2039915,19.04.2022,online
3488,4348302,26.07.2022,offline
3459,2576384,"21.06.2020",online
3414,816871,"30.03.2020",offline
3341,1838335,"12.01.2020",offline
3335,3973617,"01.06.2020",online
3315,9358854,24.03.2023,offline
3294,4061505,"13.03.2020",offline
3264,5025416,"19.04.2020",offline
3235,5875923,"06.10.2020",online
3166,6235073,"06.04.2021",offline
2993,3205971,"08.04.2022",online
2971,9530444,24.10.2021,offline
2909,2140545,29.06.2022,offline
2869,9859117,19.01.2021,online
2841,271207,"02.11.2022",online
2811,8790076,22.09.2021,offline
2782,4713578,14.01.2021,online
2748,5603214,"08.04.2022",online
2739,263450,21.02.2022,offline
2735,9450891,18.01.2023,offline
2705,6139190,"23.04.2020",online
2702,436078,"29.10.2020",offline
2557,8828130,12.02.2022,offline
2514,2140545,22.03.2023,offline
2433,1788676,"07.05.2021",offline
2410,4334962,18.06.2021,online
2398,9599952,27.03.2022,online
2392,4348302,"31.01.2020",offline
2390,712982,14.09.2021,online
2379,2962652,"26.10.2020",offline
2344,8131696,14.10.2022,online
2187,5635923,"02.11.2020",online
2145,1788676,21.01.2021,offline
2093,6235073,22.07.2021,offline
2057,8513493,21.06.2021,offline
2024,1436524,25.08.2021,online
2006,818921,"04.03.2021",offline
1979,8294970,"08.08.2021",online
1868,3164033,"01.05.2022",offline
1857,1089729,21.10.2021,offline
1855,8912688,30.10.2021,online
1828,4376295,"24.03.2020",offline
1696,8760454,26.06.2021,online
1694,6520695,25.10.2022,online
1634,7081465,"08.09.2021",online
1618,1757142,25.03.2021,online
1585,3320234,20.03.2022,offline
1580,1388281,10.06.2022,offline
1502,1908237,"29.05.2020",offline
1425,4536632,16.05.2021,offline
1384,2546847,14.04.2022,online
1298,4037291,17.04.2021,online
1291,5605913,"17.04.2020",online
1268,7425572,"30.11.2020",offline
1266,2239595,"29.06.2020",online
1095,2471692,19.08.2022,offline
1055,789,10.07.2022,offline
999,7108795,"17.07.2020",online
965,5533413,27.11.2022,online
932,4451659,15.07.2022,online
917,2740696,10.02.2021,offline
884,8211030,"05.02.2021",offline
844,1083562,17.04.2023,online
823,6371316,22.07.2022,online
772,4812043,"08.07.2020",offline
771,3363037,"06.10.2022",offline
769,3744940,"16.06.2020",offline
768,9858259,24.05.2021,online
758,2769270,28.04.2021,online
723,9171069,12.04.2021,online
703,5761311,"03.10.2022",online
699,1291926,"03.05.2021",offline
694,4200162,18.05.2022,offline
645,252143,"08.04.2022",offline
636,2996899,30.03.2021,offline
635,6370195,27.03.2021,offline
396,4557282,13.08.2022,online
379,449278,28.05.2022,online
343,9058381,21.07.2021,online
325,1086528,"04.12.2021",offline
297,1083562,"26.02.2020",online
284,455715,"07.02.2023",online
276,9525027,26.06.2022,online
237,7397121,11.12.2021,offline
184,7803392,"30.08.2020",online
181,2181414,"22.04.2020",offline
112,9565866,11.04.2023,online
109,4494818,13.09.2022,offline
105,8042250,"03.11.2021",online
97,6080668,23.04.2021,online
87,553536,"26.02.2020",online
