session_id,customer_id,start_dttm,finish_dttm,device_name
4347,8987261,22.04.23 22:49,23.04.23 20:25,iOS
4348,3320816,21.01.20 1:44,22.01.20 7:20,iOS
4349,404164,26.08.20 10:16,27.08.20 3:36,Windows
4350,9525027,21.10.22 5:34,21.10.22 21:00,Android
4351,1322312,16.06.20 18:49,17.06.20 13:25,Android
4352,258432,19.05.20 12:07,20.05.20 18:21,iOS
4353,7803392,24.01.20 1:49,24.01.20 3:14,Ubuntu
4354,816871,"01.04.21 8:14","01.04.21 23:08",Windows
4355,6286907,16.04.23 16:45,17.04.23 15:03,Ubuntu
4356,7000636,14.11.22 7:41,15.11.22 1:47,Ubuntu
4357,6803453,"07.06.20 12:48","07.06.20 20:46",Android
4358,6022622,13.03.23 10:17,14.03.23 7:33,Windows
4359,161844,"07.02.22 22:27","08.02.22 23:27",Windows
4360,449278,"01.12.22 14:24","02.12.22 12:39",Android
4361,1768745,"09.08.20 6:06",10.08.20 3:07,Android
4362,7586335,26.11.21 0:47,27.11.21 1:03,iOS
4363,6319082,"06.09.21 20:53","07.09.21 16:41",Windows
4364,1156414,15.02.22 5:47,16.02.22 2:50,Windows
4365,8343389,12.12.20 6:49,12.12.20 12:51,Ubuntu
4366,2841676,24.02.23 2:20,24.02.23 17:31,Ubuntu
4367,9622792,22.09.21 14:12,23.09.21 3:02,iOS
4368,4773017,26.03.23 19:50,27.03.23 0:45,MacOS
4369,5875923,26.03.22 22:14,28.03.22 5:36,Ubuntu
4370,1939578,"01.08.20 22:14","02.08.20 16:27",iOS
4371,7760533,27.07.21 0:03,28.07.21 9:03,MacOS
4372,7352391,17.11.20 18:36,17.11.20 22:36,MacOS
4373,8731299,"09.06.22 9:38","09.06.22 19:33",MacOS
4374,6680512,"03.12.21 1:55","04.12.21 1:00",Android
4375,5893207,11.08.21 20:19,11.08.21 22:06,Ubuntu
4376,6408200,"08.01.22 5:15","08.01.22 11:54",Windows
4377,5635923,24.07.22 20:26,24.07.22 23:29,Windows
4378,3320234,18.12.20 17:12,19.12.20 2:16,iOS
4379,4951223,"06.12.21 8:36","07.12.21 9:15",MacOS
4380,2181414,"06.06.21 0:47","06.06.21 10:00",MacOS
4381,4451659,14.07.22 12:02,15.07.22 4:23,Windows
4382,1918693,20.08.21 0:01,20.08.21 18:13,Android
4383,5907832,10.08.20 15:04,10.08.20 21:51,Ubuntu
4384,9685194,"06.02.22 7:19","07.02.22 19:08",iOS
4385,1338867,"04.07.21 6:56","05.07.21 10:50",iOS
4386,2522296,10.02.23 18:40,11.02.23 18:42,Ubuntu
4387,3704618,"03.10.20 23:02","04.10.20 11:01",Android
4388,5981398,13.03.20 11:13,13.03.20 18:13,Android
4389,3896308,"04.07.22 13:42","06.07.22 1:21",Ubuntu
4390,4812339,24.10.22 16:36,26.10.22 4:11,iOS
4391,9266330,"02.07.22 17:30","03.07.22 4:13",Windows
4392,4161982,11.02.22 12:55,12.02.22 16:05,Ubuntu
4393,4814995,20.05.20 20:19,21.05.20 11:13,Ubuntu
4394,6510939,"02.06.21 20:52","04.06.21 2:56",iOS
4395,6239636,17.04.22 19:35,18.04.22 13:51,Windows
4396,4536683,29.05.22 18:08,30.05.22 4:28,Android
4397,4947863,"03.07.21 19:44","04.07.21 13:54",iOS
4398,4378452,22.12.21 1:33,23.12.21 13:29,iOS
4399,3863105,10.07.20 14:19,11.07.20 4:51,Windows
4400,4966258,24.01.20 18:12,25.01.20 6:06,Ubuntu
4401,2466608,27.08.22 21:45,28.08.22 18:00,MacOS
4402,1334341,12.03.22 11:56,13.03.22 13:30,Windows
4403,4398096,"07.12.20 10:02","08.12.20 10:18",Android
4404,9603222,12.10.21 3:11,12.10.21 7:19,Windows
4405,207098,27.03.20 12:03,27.03.20 18:46,Android
4406,1587527,19.02.23 7:49,19.02.23 22:11,iOS
4407,2130937,"04.03.21 4:29","04.03.21 20:44",iOS
4408,4494818,16.10.20 16:49,16.10.20 18:47,Android
4409,1678715,11.07.21 9:07,12.07.21 18:19,MacOS
4410,3340564,25.08.22 14:58,25.08.22 20:38,MacOS
4411,1928249,11.10.20 3:05,12.10.20 8:40,iOS
4412,6370195,14.01.20 23:08,14.01.20 23:30,Ubuntu
4413,1759350,"05.06.20 23:26","06.06.20 18:39",Windows
4414,4687080,"07.05.21 12:05","08.05.21 2:31",Android
4415,6086732,29.07.22 2:26,29.07.22 8:32,Android
4416,3699199,13.12.21 21:08,14.12.21 8:57,Android
4417,6739793,19.04.23 4:38,19.04.23 14:13,Ubuntu
4418,5955589,12.06.22 5:30,12.06.22 9:03,Windows
4419,5955589,12.06.22 8:23,13.06.22 11:44,MacOS
4420,4565766,27.09.22 15:47,27.09.22 22:51,MacOS
4421,3863105,10.07.20 18:11,11.07.20 9:05,Windows
4422,6550808,16.10.21 3:11,16.10.21 19:52,Ubuntu
4423,7946810,27.01.22 2:03,27.01.22 15:44,MacOS
4424,6766988,26.02.22 8:37,27.02.22 10:56,MacOS
4425,3669675,13.11.20 15:29,14.11.20 12:56,Android
4426,8172912,27.08.22 23:45,29.08.22 8:05,Windows
4427,3602877,15.11.21 14:21,16.11.21 22:43,MacOS
4428,7253873,"08.09.22 22:15","09.09.22 14:34",MacOS
4429,9955675,"06.06.20 17:38","08.06.20 3:16",iOS
4430,9481903,11.03.20 16:26,12.03.20 6:00,iOS
4431,9859117,30.12.20 12:42,30.12.20 14:56,Ubuntu
4432,5025416,13.04.20 5:38,13.04.20 6:02,MacOS
4433,8929248,"03.05.20 20:05","04.05.20 10:28",iOS
4434,4378452,22.12.21 13:08,23.12.21 16:01,MacOS
4435,1947571,19.04.23 7:46,20.04.23 11:36,Android
4436,5893207,11.08.21 6:51,11.08.21 18:17,MacOS
4437,5907832,10.08.20 16:19,11.08.20 18:41,iOS
4438,6858906,12.09.22 5:31,13.09.22 8:34,Android
4439,7146160,21.05.21 14:20,22.05.21 2:09,iOS
4440,2080808,23.01.20 8:28,24.01.20 19:19,iOS
4441,2181414,"06.06.21 2:08","07.06.21 1:12",Ubuntu
4442,1034078,25.04.22 14:44,26.04.22 23:06,Windows
4443,8852823,"09.05.21 11:03",10.05.21 1:58,Android
4444,7321157,14.05.20 13:13,15.05.20 3:00,MacOS
4445,3508936,13.06.22 2:32,13.06.22 8:44,Android
4446,2576384,26.09.21 10:02,27.09.21 13:17,MacOS
4447,4773017,26.03.23 17:28,28.03.23 1:46,Android
4448,4909710,"07.01.20 18:00","09.01.20 0:29",Android
4449,4964488,"06.12.21 11:03","07.12.21 16:28",Windows
4450,8860090,"02.11.22 21:40","03.11.22 18:54",iOS
4451,3881923,23.10.21 9:27,23.10.21 11:14,Windows
4452,2039915,"09.03.20 8:12","09.03.20 12:01",MacOS
4453,2522296,10.02.23 19:40,11.02.23 6:09,Windows
4454,5605913,"08.06.21 16:16","09.06.21 22:04",Android
4455,1917173,26.02.23 8:28,26.02.23 18:11,iOS
4456,7760533,27.07.21 20:01,28.07.21 9:35,Windows
4457,4738182,30.12.21 13:35,31.12.21 22:01,Windows
4458,4812043,24.05.22 3:15,25.05.22 11:55,MacOS
4459,3237649,30.01.21 2:49,30.01.21 19:19,iOS
4460,5755341,24.04.22 15:17,25.04.22 0:19,Windows
4461,6510939,"02.06.21 4:01","02.06.21 17:26",Ubuntu
4462,9404247,19.08.21 18:02,20.08.21 17:17,iOS
4463,4906435,20.12.21 21:09,22.12.21 8:33,Windows
4464,1825752,"06.02.23 4:39","07.02.23 8:27",iOS
4465,7601333,27.02.20 2:40,27.02.20 11:14,iOS
4466,6239636,17.04.22 22:23,18.04.22 14:33,iOS
4467,3097030,12.02.23 8:30,12.02.23 23:37,Windows
4468,8860090,"02.11.22 18:07","03.11.22 8:25",Android
4469,3223560,"01.02.22 7:29","02.02.22 5:08",Windows
4470,6515059,"09.03.20 4:37",10.03.20 10:00,Windows
4471,9859117,30.12.20 19:45,30.12.20 22:18,Windows
4472,2627864,10.12.21 18:31,11.12.21 17:33,iOS
4473,1233520,23.07.22 12:04,24.07.22 0:49,iOS
4474,9498683,11.12.20 10:10,12.12.20 13:55,Windows
4475,5186556,17.12.20 22:12,19.12.20 4:00,iOS
4476,5511796,21.12.20 21:25,22.12.20 9:55,Ubuntu
4477,7528079,16.08.22 22:33,18.08.22 2:49,Android
4478,9420024,30.04.22 12:01,30.04.22 23:54,MacOS
4479,2733795,12.07.22 22:43,13.07.22 0:54,iOS
4480,9963256,"02.11.20 23:06","03.11.20 12:54",iOS
4481,7431085,26.08.20 5:40,27.08.20 13:06,iOS
4482,9090105,28.04.21 22:24,29.04.21 13:53,MacOS
4483,9941395,14.01.21 12:14,15.01.21 21:22,Windows
4484,8860090,"02.11.22 19:26","04.11.22 5:15",Ubuntu
4485,3656851,"07.05.20 2:56","07.05.20 16:21",iOS
4486,4147806,28.10.21 10:13,28.10.21 15:36,Android
4487,5955822,22.07.22 11:20,23.07.22 3:25,Windows
4488,5199655,19.03.20 20:53,20.03.20 22:15,Windows
4489,436078,26.09.22 11:21,26.09.22 21:40,Android
4490,7299432,20.09.21 18:13,21.09.21 22:57,Android
4491,4536632,29.04.20 1:52,29.04.20 4:16,MacOS
4492,4659372,21.01.22 20:01,22.01.22 13:53,Ubuntu
4493,7349502,21.03.23 7:40,21.03.23 18:50,Windows
4494,9090105,28.04.21 18:19,29.04.21 6:56,Windows
4495,8966871,"04.02.22 10:23","05.02.22 3:30",Ubuntu
4496,2627864,10.12.21 21:16,10.12.21 21:29,MacOS
4497,7382995,"03.08.20 18:07","04.08.20 4:03",iOS
4498,4244509,27.04.21 1:49,27.04.21 5:34,Android
4499,263450,26.03.21 13:04,27.03.21 2:09,Windows
4500,2516946,23.03.22 19:06,23.03.22 20:32,Android
4501,4909710,"07.01.20 19:36","08.01.20 23:29",Ubuntu
4502,8940788,22.07.20 9:03,22.07.20 9:09,Ubuntu
4503,6971132,"05.01.21 12:59","07.01.21 0:01",Ubuntu
4504,8591362,22.12.20 0:22,23.12.20 0:00,Ubuntu
4505,9589575,21.04.23 21:05,22.04.23 14:49,Windows
4506,4713578,"06.09.20 21:22","07.09.20 12:59",iOS
4507,3223560,"01.02.22 18:55","02.02.22 22:56",Windows
4508,4536632,29.04.20 0:26,30.04.20 10:33,MacOS
4509,3237649,30.01.21 1:33,31.01.21 2:25,iOS
4510,8264228,"08.03.22 12:39","08.03.22 19:33",iOS
4511,581451,28.02.21 21:24,"01.03.21 18:49",Android
4512,5932958,"09.06.21 9:10","09.06.21 10:21",Ubuntu
4513,9963256,"02.11.20 18:06","03.11.20 11:23",Android
4514,7321157,14.05.20 10:23,15.05.20 8:16,iOS
4515,1097897,"03.06.22 9:07","03.06.22 15:04",MacOS
4516,4037291,"02.04.21 0:13","03.04.21 4:51",Ubuntu
4517,2523079,23.04.22 3:39,23.04.22 8:42,MacOS
4518,4451659,14.07.22 10:22,15.07.22 0:26,MacOS
4519,207098,27.03.20 7:07,27.03.20 18:08,Ubuntu
4520,3320234,18.12.20 21:32,19.12.20 23:33,Android
4521,271207,"08.08.21 19:51",10.08.21 1:59,MacOS
4522,4470621,"03.05.22 11:12","03.05.22 15:00",Windows
4523,4617094,12.09.21 14:19,12.09.21 14:35,Ubuntu
4524,8042250,12.09.20 12:24,12.09.20 14:46,Android
4525,4536632,29.04.20 11:48,29.04.20 17:16,Ubuntu
4526,8042250,12.09.20 13:50,12.09.20 15:54,MacOS
4527,5955589,12.06.22 16:42,13.06.22 10:51,Ubuntu
4528,6371316,25.08.20 9:21,26.08.20 15:55,MacOS
4529,1825752,"06.02.23 19:26","07.02.23 5:02",iOS
4530,2546847,"07.11.21 20:28","08.11.21 8:13",Android
4531,4808420,19.04.20 18:30,20.04.20 18:31,Windows
4532,3277864,12.05.20 23:19,13.05.20 11:30,MacOS
4533,3269950,#Н/Д,#Н/Д,Android
4534,9171069,13.01.23 16:26,14.01.23 13:02,iOS
4535,953082,11.02.20 13:20,13.02.20 0:40,Android
4536,8175869,"09.03.21 22:06",11.03.21 3:21,MacOS
4537,1788676,23.12.21 0:25,23.12.21 21:22,Windows
4538,4451659,14.07.22 17:31,14.07.22 18:43,iOS
4539,7864358,25.01.20 9:29,25.01.20 17:36,MacOS
4540,323076,"08.08.22 22:15",10.08.22 1:37,MacOS
4541,2039915,"09.03.20 16:55",10.03.20 14:39,Ubuntu
4542,4090948,21.07.22 17:48,22.07.22 3:57,Ubuntu
4543,8513493,27.06.22 6:09,27.06.22 8:40,Android
4544,2239595,19.01.23 22:48,20.01.23 4:19,Android
4545,8016267,19.02.23 13:30,20.02.23 19:37,Ubuntu
4546,9589575,21.04.23 8:47,22.04.23 4:07,iOS
4547,3933211,11.07.21 0:37,12.07.21 8:27,MacOS
4548,2863917,19.10.20 2:28,19.10.20 16:56,Windows
4549,6239636,17.04.22 4:57,18.04.22 6:08,MacOS
4550,327660,25.02.21 2:40,26.02.21 1:05,Android
4551,5937818,26.07.20 0:07,26.07.20 8:22,Windows
4552,2839353,30.08.20 13:10,31.08.20 6:33,MacOS
4553,8765352,12.06.21 20:01,13.06.21 5:14,Windows
4554,1220217,17.10.20 14:03,17.10.20 22:36,Ubuntu
4555,7146160,21.05.21 12:36,22.05.21 2:17,Ubuntu
4556,7431664,20.08.22 4:32,21.08.22 3:30,MacOS
4557,3704618,"03.10.20 20:55","04.10.20 2:44",Android
4558,9871721,"09.02.22 8:24","09.02.22 22:37",Android
4559,2769270,"05.12.20 5:28","06.12.20 14:24",iOS
4560,563853,10.07.20 7:00,11.07.20 14:19,MacOS
4561,2102900,25.05.20 9:20,25.05.20 15:50,Windows
4562,8283210,13.10.20 13:27,14.10.20 22:10,iOS
4563,3352639,14.02.23 0:11,14.02.23 22:14,iOS
4564,8334540,14.01.21 9:39,15.01.21 15:03,Windows
4565,8283210,13.10.20 3:57,14.10.20 7:25,MacOS
4566,2912609,11.05.20 0:04,11.05.20 9:13,Android
4567,7586335,26.11.21 0:49,26.11.21 19:24,MacOS
4568,5665531,16.03.22 7:47,17.03.22 15:53,Android
4569,9785684,11.03.23 18:46,11.03.23 22:05,iOS
4570,3164033,"06.08.20 22:31","07.08.20 3:42",Android
4571,2627864,10.12.21 22:40,11.12.21 6:17,Windows
4572,7522060,"02.05.21 8:00","03.05.21 5:18",MacOS
4573,9358854,18.08.21 22:15,19.08.21 14:29,MacOS
4574,4429780,23.03.23 8:29,24.03.23 20:18,iOS
4575,5678004,"05.07.20 20:05","06.07.20 2:18",Android
4576,8912688,13.04.22 2:26,13.04.22 13:48,iOS
4577,9978715,22.09.20 18:41,24.09.20 1:44,MacOS
4578,2073967,"05.02.23 1:36","06.02.23 2:53",Windows
4579,948334,16.02.20 14:42,16.02.20 22:46,MacOS
4580,2140545,"08.09.20 9:18","09.09.20 10:16",MacOS
4581,327660,25.02.21 17:25,26.02.21 16:58,Windows
4582,5430901,23.03.21 7:28,24.03.21 1:23,MacOS
4583,2080808,23.01.20 1:11,23.01.20 10:15,iOS
4584,3390627,14.06.21 11:23,15.06.21 15:12,Windows
4585,6550808,16.10.21 15:51,16.10.21 16:24,iOS
4586,9983236,28.08.22 9:00,29.08.22 8:53,Windows
4587,6510939,"02.06.21 8:01","03.06.21 14:48",MacOS
4588,2911210,19.03.22 8:54,19.03.22 23:28,MacOS
4589,6370195,14.01.20 17:59,15.01.20 20:47,MacOS
4590,4557282,13.04.21 19:51,15.04.21 7:30,MacOS
4591,9530444,15.04.23 4:16,16.04.23 5:00,MacOS
4592,2080808,23.01.20 3:00,23.01.20 14:14,Windows
4593,2522296,10.02.23 12:58,10.02.23 13:42,Ubuntu
4594,948334,16.02.20 3:17,16.02.20 23:07,MacOS
4595,9358854,18.08.21 22:33,19.08.21 15:01,Windows
4596,4200162,"01.05.22 20:45","02.05.22 8:55",MacOS
4597,4954842,27.02.21 20:39,28.02.21 5:29,iOS
4598,8760454,17.03.20 23:43,18.03.20 15:45,Android
4599,2471692,19.01.23 7:27,20.01.23 9:48,iOS
4600,7174299,"06.02.23 6:37","07.02.23 14:05",Android
4601,9404247,19.08.21 22:38,19.08.21 23:26,Windows
4602,2649465,14.06.22 15:12,15.06.22 3:31,Windows
4603,6680512,"03.12.21 11:40","03.12.21 19:55",Windows
4604,5955589,12.06.22 8:28,13.06.22 3:58,MacOS
4605,8929248,"03.05.20 23:02","04.05.20 10:11",Android
4606,6118259,13.08.20 20:56,14.08.20 4:05,MacOS
4607,5981398,13.03.20 19:54,14.03.20 1:48,Windows
4608,6520695,28.04.23 6:42,29.04.23 9:06,iOS
4609,219455,14.05.21 13:34,15.05.21 6:23,Android
4610,400916,"08.06.22 12:23","09.06.22 22:14",Windows
4611,816871,"01.04.21 9:59","01.04.21 11:26",Android
4612,5852935,"05.06.22 10:05","06.06.22 0:20",Ubuntu
4613,1587527,19.02.23 7:35,20.02.23 7:16,MacOS
4614,4244509,27.04.21 1:23,27.04.21 8:19,Ubuntu
4615,1644687,26.11.20 3:05,26.11.20 5:06,Android
4616,8494844,16.09.22 5:19,16.09.22 22:47,Windows
4617,9399964,"07.09.21 22:16","08.09.21 5:38",MacOS
4618,7637780,15.03.21 22:18,16.03.21 16:49,Windows
4619,1089729,29.05.22 7:49,29.05.22 11:27,MacOS
4620,2794874,"03.03.20 2:56","04.03.20 6:50",iOS
4621,8112662,"08.07.22 0:22","09.07.22 10:53",Android
4622,9090105,28.04.21 1:58,28.04.21 2:38,iOS
4623,6022622,13.03.23 19:55,14.03.23 21:41,MacOS
4624,5755341,24.04.22 8:21,24.04.22 22:55,iOS
4625,2996899,19.11.21 2:54,19.11.21 13:30,Windows
4626,9586314,28.03.22 5:39,28.03.22 14:50,MacOS
4627,45933,16.12.22 6:28,17.12.22 2:30,Ubuntu
4628,3973617,15.08.22 3:59,16.08.22 9:54,iOS
4629,8283210,13.10.20 6:29,14.10.20 4:28,Windows
4630,3320234,18.12.20 2:45,18.12.20 4:50,Ubuntu
4631,8966871,"04.02.22 7:45","05.02.22 2:24",MacOS
4632,517697,28.10.20 15:30,29.10.20 19:49,Windows
4633,7199090,13.07.21 12:49,13.07.21 16:00,Windows
4634,2140545,"08.09.20 9:04","08.09.20 17:23",MacOS
4635,2407002,"07.06.20 16:04","08.06.20 14:29",Ubuntu
4636,8887959,"04.07.22 18:02","05.07.22 2:18",iOS
4637,6022622,13.03.23 10:48,14.03.23 3:06,Ubuntu
4638,2181414,"06.06.21 14:22","06.06.21 22:31",MacOS
4639,4378452,22.12.21 9:25,22.12.21 14:52,MacOS
4640,4909710,"07.01.20 15:01","08.01.20 18:02",MacOS
4641,6929364,30.05.22 13:08,31.05.22 2:29,Android
4642,8591362,22.12.20 11:26,23.12.20 3:28,Ubuntu
4643,5755341,24.04.22 3:56,25.04.22 7:48,iOS
4644,4244509,27.04.21 13:10,28.04.21 16:28,Android
4645,6118259,13.08.20 9:35,14.08.20 8:21,MacOS
4646,8513493,27.06.22 22:18,28.06.22 1:36,Windows
4647,8542490,22.06.21 4:48,22.06.21 23:02,Ubuntu
4648,3439255,28.06.21 22:16,29.06.21 5:26,iOS
4649,1082513,14.10.22 0:30,15.10.22 9:21,Android
4650,4296424,29.08.21 15:08,30.08.21 2:13,MacOS
4651,9841596,20.04.21 3:03,20.04.21 21:00,iOS
4652,1338867,"04.07.21 10:56","04.07.21 22:33",iOS
4653,3603634,19.02.22 7:00,20.02.22 13:15,Android
4654,1072587,12.04.22 10:22,13.04.22 4:17,Android
4655,271207,"08.08.21 3:40","09.08.21 0:08",Windows
4656,9785684,11.03.23 13:39,11.03.23 17:51,Ubuntu
4657,5908034,13.01.22 23:40,15.01.22 7:58,Windows
4658,4061505,29.03.20 21:01,30.03.20 19:05,MacOS
4659,4818421,"03.03.20 6:24","04.03.20 12:34",MacOS
4660,3892795,22.08.22 18:29,22.08.22 21:48,Ubuntu
4661,1939578,"01.08.20 15:54","02.08.20 22:22",Windows
4662,4429780,23.03.23 15:35,25.03.23 2:17,MacOS
4663,6022622,13.03.23 16:15,14.03.23 12:26,Android
4664,9685194,"06.02.22 15:16","07.02.22 17:16",MacOS
4665,8788924,"01.12.20 5:59","02.12.20 4:03",Windows
4666,3097030,12.02.23 22:51,13.02.23 1:56,iOS
4667,7862603,22.02.23 7:05,23.02.23 11:59,MacOS
4668,1788676,23.12.21 4:41,23.12.21 10:58,Ubuntu
4669,8195073,19.02.22 4:40,20.02.22 12:46,Ubuntu
4670,6145504,23.12.21 12:22,24.12.21 17:46,iOS
4671,2239595,19.01.23 15:09,20.01.23 22:23,Android
4672,9863167,13.10.20 21:02,14.10.20 13:20,Android
4673,1086528,18.10.22 7:03,19.10.22 3:52,iOS
4674,1827107,23.01.22 4:24,24.01.22 1:21,Ubuntu
4675,5605913,"08.06.21 14:41","09.06.21 6:39",iOS
4676,4687080,"07.05.21 21:49","08.05.21 13:15",Ubuntu
4677,4036724,18.06.21 3:36,19.06.21 5:17,Android
4678,6739793,19.04.23 7:44,20.04.23 11:03,Android
4679,8190145,27.03.21 2:44,28.03.21 4:54,MacOS
4680,961260,"03.11.20 4:03","04.11.20 0:20",Ubuntu
4681,8442096,#Н/Д,#Н/Д,MacOS
4682,3363037,27.12.20 9:04,28.12.20 7:50,Windows
4683,6139190,28.10.21 5:32,28.10.21 9:57,Windows
4684,209740,23.04.22 1:15,24.04.22 2:54,iOS
4685,5385017,25.08.20 2:48,25.08.20 20:24,Android
4686,1860821,10.10.21 17:21,11.10.21 18:31,MacOS
4687,9983236,28.08.22 7:31,29.08.22 5:39,Windows
4688,5635923,24.07.22 9:56,24.07.22 18:01,MacOS
4689,9986695,#Н/Д,#Н/Д,Windows
4690,9481903,11.03.20 4:55,11.03.20 22:40,iOS
4691,2794874,"03.03.20 14:24","04.03.20 8:00",Ubuntu
4692,1908237,16.06.22 16:44,17.06.22 20:36,iOS
4693,8513493,27.06.22 20:12,29.06.22 0:10,Windows
4694,2227895,"04.04.20 5:32","05.04.20 4:40",Ubuntu
4695,9450891,14.01.22 21:57,15.01.22 5:39,Android
4696,4565766,27.09.22 16:34,28.09.22 20:34,MacOS
4697,5385017,25.08.20 5:00,25.08.20 18:03,MacOS
4698,1698098,"07.11.22 19:12","08.11.22 22:16",Ubuntu
4699,5287635,"04.02.22 23:12","05.02.22 14:58",Android
4700,4189625,14.03.23 6:28,15.03.23 8:09,MacOS
4701,209740,23.04.22 21:24,25.04.22 8:56,Android
4702,4200162,"01.05.22 13:22","01.05.22 17:06",Android
4703,4641043,21.03.20 1:30,22.03.20 7:17,iOS
4704,8628476,"09.12.20 1:48","09.12.20 11:23",MacOS
4705,2649465,14.06.22 1:40,14.06.22 16:32,Android
4706,4147721,28.04.23 0:48,29.04.23 6:10,Ubuntu
4707,9871721,"09.02.22 21:22",10.02.22 5:41,iOS
4708,4374148,"08.01.20 11:56","09.01.20 10:15",iOS
4709,7728365,14.02.22 0:33,15.02.22 6:58,MacOS
4710,6858906,12.09.22 14:15,13.09.22 6:16,Ubuntu
4711,4617094,12.09.21 15:48,13.09.21 20:36,MacOS
4712,9450891,14.01.22 2:04,14.01.22 4:14,Windows
4713,9858259,"08.05.21 14:10","09.05.21 1:33",iOS
4714,1334341,12.03.22 8:08,12.03.22 17:06,iOS
4715,2181414,"06.06.21 3:55","06.06.21 9:13",Windows
4716,9629081,23.03.22 3:14,23.03.22 12:12,Ubuntu
4717,5202940,14.02.23 17:14,15.02.23 15:17,iOS
4718,4378452,22.12.21 14:44,23.12.21 8:12,MacOS
4719,7486474,20.04.23 11:30,21.04.23 6:47,iOS
4720,2551848,"07.03.21 22:57","08.03.21 17:32",Windows
4721,6811586,"07.11.22 1:57","07.11.22 5:59",MacOS
4722,3896175,14.07.21 10:43,15.07.21 8:11,Android
4723,6803453,"07.06.20 20:24","07.06.20 22:57",Windows
4724,8979408,12.04.20 11:44,13.04.20 5:32,MacOS
4725,4296424,29.08.21 1:55,29.08.21 2:49,MacOS
4726,6740090,28.01.20 4:30,28.01.20 6:27,Android
4727,258432,19.05.20 2:50,20.05.20 8:49,Android
4728,8903079,10.10.20 5:41,11.10.20 9:44,Ubuntu
4729,2565819,"06.08.21 10:17","06.08.21 14:54",MacOS
4730,6615705,22.06.21 12:46,23.06.21 22:41,iOS
4731,5533413,16.07.21 11:57,17.07.21 3:46,iOS
4732,1484345,23.02.21 15:31,24.02.21 1:50,Windows
4733,8857342,24.07.22 3:53,24.07.22 15:00,Windows
4734,9858259,"08.05.21 6:07","09.05.21 15:41",Android
4735,7964933,27.04.21 16:58,27.04.21 20:00,MacOS
4736,8887959,"04.07.22 18:56","05.07.22 23:57",Android
4737,8852823,"09.05.21 11:40","09.05.21 16:07",Windows
4738,8903079,10.10.20 22:56,11.10.20 7:55,Windows
4739,9983236,28.08.22 8:29,29.08.22 9:36,Windows
4740,6908036,18.03.22 3:25,19.03.22 2:26,iOS
4741,1086528,18.10.22 1:17,19.10.22 6:04,Ubuntu
4742,3205971,17.11.20 7:33,17.11.20 12:29,Ubuntu
4743,3348290,27.04.22 18:31,28.04.22 21:17,Android
4744,6739793,19.04.23 23:31,20.04.23 10:03,Android
4745,2466608,27.08.22 9:57,27.08.22 12:59,MacOS
4746,9629081,23.03.22 9:35,24.03.22 13:29,iOS
4747,3318448,22.06.21 17:35,22.06.21 18:14,Android
4748,1916207,"02.01.22 5:07","02.01.22 11:22",iOS
4749,209740,23.04.22 5:42,23.04.22 8:44,Windows
4750,3340564,25.08.22 21:41,26.08.22 8:04,MacOS
4751,581451,28.02.21 19:08,"01.03.21 9:57",MacOS
4752,6680279,"02.05.21 5:35","03.05.21 8:47",Ubuntu
4753,9603222,12.10.21 6:43,13.10.21 12:18,Ubuntu
4754,1806908,28.07.22 12:14,29.07.22 11:47,Android
4755,1034078,25.04.22 15:55,25.04.22 22:29,iOS
4756,207098,27.03.20 9:04,27.03.20 9:30,iOS
4757,2769270,"05.12.20 3:52","06.12.20 9:39",Ubuntu
4758,1860821,10.10.21 3:33,11.10.21 4:08,Ubuntu
4759,3286151,31.12.21 14:09,31.12.21 18:27,Android
4760,8857342,24.07.22 1:28,24.07.22 7:31,Android
4761,3205971,17.11.20 7:31,18.11.20 18:09,MacOS
4762,1436524,"09.09.22 2:52",10.09.22 6:11,iOS
4763,6173911,24.04.21 6:10,24.04.21 11:19,Android
4764,46175,17.07.22 2:08,17.07.22 16:57,Android
4765,4818421,"03.03.20 5:13","03.03.20 18:40",Android
4766,4296424,29.08.21 6:03,29.08.21 18:44,MacOS
4767,4296424,29.08.21 21:47,30.08.21 22:23,Ubuntu
4768,9849164,26.05.21 21:20,27.05.21 18:38,iOS
4769,3581230,26.11.20 20:42,27.11.20 23:05,MacOS
4770,4061505,29.03.20 15:24,30.03.20 23:54,Ubuntu
4771,5678004,"05.07.20 10:35","06.07.20 5:54",MacOS
4772,5199655,19.03.20 12:02,19.03.20 21:22,iOS
4773,9603222,12.10.21 18:12,14.10.21 3:54,Ubuntu
4774,818921,"07.02.21 2:48","07.02.21 11:17",Android
4775,1338867,"04.07.21 16:23","05.07.21 11:58",iOS
4776,6929364,30.05.22 12:33,30.05.22 16:31,Windows
4777,9941395,14.01.21 1:32,15.01.21 12:28,Android
4778,5937818,26.07.20 6:01,26.07.20 11:14,iOS
4779,4147721,28.04.23 23:16,29.04.23 5:16,Android
4780,9498683,11.12.20 12:59,11.12.20 15:03,Android
4781,1034078,25.04.22 4:34,25.04.22 22:24,Ubuntu
4782,1698098,"07.11.22 4:13","08.11.22 2:49",MacOS
4783,3187735,"06.04.21 7:05","07.04.21 0:05",MacOS
4784,4161982,11.02.22 20:34,12.02.22 9:27,Android
4785,5031080,12.12.20 13:51,12.12.20 14:16,Windows
4786,712982,16.04.22 22:56,17.04.22 11:13,Windows
4787,3269950,#Н/Д,#Н/Д,iOS
